"Code 1"	"Code 2"	"Code 3"	"Original Source"	"Original Code"	"English Title"	"Chinese Title"	"Japanese Title"	"Korean Title"	"English Definition"	"Chinese Definition"	"Japanese Definition"	"Korean Definition"	"Type"
"27"	"02"	320	"GB 95?"	37	"Pattern of shaoyin heat transformation"	"少阴热化证"			"It is caused by deficiency of yin and excess of yang in the shaoyin meridian, resulting in transformation pathogenic factors into heat with yang . The common clinical manifestations include dysphoria, sleeplessness, dry mouth and throat, red tip of tongue, thin and rapid pulse, etc."	"少阴阴虚阳亢，邪从阳化热，以心烦不得眠，口燥咽干，舌尖红，脉细数等为常见症的证候。"			"P"
"27"	"02"	400	"KMPC and GB"	5.4	"Taiyin stage"	"太阴病证"	"太陰病"		"A stage of febrile diseases characterized by decline of spleen yang with production of cold-dampness, and manifested by anorexia, vomiting, abdominal fullness and dull pain, diarrhea and deep, slow, or weak pulse "	"脾阳虚衰，寒湿内生，以腹满而吐，食不下，自利，口不渴，时腹自痛，脉沉缓或弱等为常见症的证侯。"	"「腹満して吐し、食下らず、自利ますます甚だ 
しく、時に腹自ずから痛む」を目標とする裏寒 
証の病期"		"P"
"27"	"02"	500	"KMPC and GB"	5.5	"Shaoyin stage"	"少阴病证"	"少陰病"		"A stage of febrile diseases occurring at the late stage of an externally contracted disease, marked by deficiency cold of the heart and kidney, and manifested by aversion to cold, listlessness, irritable disposition, insomnia, cold limbs, diarrhea with undigested food and fine pulse"	"伤寒病发展的后期阶段，全身性阴阳衰惫所表现的证候。"	" 
「脈微細、但だ寐んと欲す」を目標とする陰 
病期

"		"P"
"27"	"02"	600	"KMPC and GB"	38	"Jueyin Stage"	"厥阴病证"	"厥陰病　"		"It occurs in the advanced stage of cold attack with opposition between yin and yang, alternative chills and fever as well as retaliation of excessive heat. The common clinical manifestations include wasting-thirst, upward flow of qi to the heart, pain and heat in the heart, hunger without desire to eat, ascariemesis after eating, etc."	"伤寒病发展传变的较后阶段，阴阳对峙，寒热交错，厥热胜复，以消渴，气上撞心，心中疼热，饥而不欲食，食则吐蛔等为常见症的证候。"	"「気上って心を撞き、心中疼熱し、飢えて食を 欲さず、食すれば則ち吐し、之れを下せば利 止まず」を目標とする陰病期 "		"P"
"27"	"02"	700	"KMPC"	5.7	"destroyed stage"		"壊病"		"Disease that has taken an irregular form, where it did not pass through the normal stages due to treatment or some other cause."				"P"
"27"	"02"	800	"KMPC"	5.1	"greater yang stage"		"太陽病"		"a stage of febrile diseases occurring at the onset of the febrile disease, chiefly manifested by headache, painful stiff nape, aversion to cold and floating pulse."		"「腹満して吐し、食下らず、自利ますます甚だ 
しく、時に腹自ずから痛む」を目標とする裏寒 
証の病期
"		"P"
"27"	"03"				"Patterns of Heat and Cold"								"P"
"27"	"03"	100	"KMPC"	4.3	"heat pattern"		"熱証"		"a general term for patterns resulting either from attack of external heat or from prevalence of yang qi, usually manifested by fever, aversion to heat and liking for cold, thirst, flushed face, irritability and vexation, thick yellow sputum and nasal mucus, short voidings of dark-colored urine, constipation, reddened tongue with yellow coating, and rapid pulse"		"熱性の証，口渇，赤ら顔，精神的な興奮などを示す"		"P"
"27"	"03"	110	"KMPC"	4.5	"vexing heat in the extremities"		"手足煩熱"		"uncomfortable heat sensation in the extremities"		" 
手掌や足底の不快なほてり感 五心煩熱はさらに胸部の熱感も ともなう状態"		"P"
"27"	"03"	200	"KMPC"	4.2	"between heat and cold pattern"		"寒熱中間証"		"A pattern that is neither heat pattern nor cold pattern"		"熱性や寒性を示さない"		"P"
"27"	"03"	210	"KMPC and GB"	4.4	"upper heat and lower cold pattern"	"上热下寒证"	"上熱下寒"		"any Pattern with heat symptoms in the upper part of the body and cold symptoms in the lower"	"泛指上部有热，下部有寒的证候。"	" 
身体上部が熱し下部が冷えてい 
ること
"		"P"
"27"	"03"	220	"GB 95?"	21	"Pattern of upper cold and lower heat"	"上寒下热证"			"It refers to patterns with cold in the upper and heat in the lower."	"泛指上部有寒，下部有热的证候。"			"P"
"27"	"03"	300	"KMPC"	4.1	"cold pattern OR HIESHO"		"寒証 OR 冷え症"		"a general term for patterns caused either by external cold pathogen or by insufficient yang within the body, commonly manifested by aversion to cold or fear of cold, cold pain with preference for heat, absence of thirst, thin clear sputum and nasal mucus, long voidings of clear urine, loose bowels, white facial complexion, pale tongue with white coating, and tight or slow pulse"		"冷えやすい体質傾向 ，冷えにより不快な感覚を示す"		"P"
"27"	"03"	310	"KMPC"	4.6	"reversal cold of the extremities"		"厥冷"		"pronounced cold in the extremities up to the knees and elbows or beyond, also the same as cold extremities"		"他覚的に四肢が冷えていること"		"P"
"27"	"03"	320	"KMPC"	4.7	"cold abdominal colic"		"寒疝"		"acute abdominal pain due to cold, also called cold induced colic"		"冷えて腹部などに疼痛をきたす 
病
"		"P"
"27"	"04"				"Patterns of the Head, Face and Orifices"								"P"
"27"	"04"	100	"GB 95?"	12	"Pattern of heat toxin congesting and aggregating in the head and face"	"热毒壅聚头面证"			"It is caused by accumulation of pestilent fire and heat in the head, face and the upper orifices. The common clinical manifestations include redness, swelling, burning pain of the head and face, or carbuncle or furuncle on the face, fever with dysphoria and thirst, constipation, yellow urine, reddish tongue, rapid pulse, even strong fever, delirium and coma, etc."	"火热疫毒壅结头面部及其官窍，以头面红肿灼痛，或颜面生疔疖，烦热口渴，便结尿黄，舌红脉数，甚则壮热、谵语、神昏等为常见症的证候。"			"P"
"27"	"04"	200	"GB 95?"	16	"Pattern of blood deficiency with ear dryness"	"血虚耳燥证"			"It is caused by blood deficiency and wind dryness that lead to malnutrition of the ears. The common clinical manifestations include pachyderma, unsmooth, rhagas, scaling of skin of auditory canal, auricle and surrounding skin, sallow complexion, light-colored tongue, thin pulse, etc."	"血虚风燥，耳廓肌肤失养，以耳道、耳廓及周围皮肤增厚、粗糙、皲裂、脱屑，面色萎黄，舌淡，脉细等为常见症的证候。"			"P"
"27"	"04"	300	"GB 95?"	13	"Pattern of wind-dampness intimidating the eyes"	"风湿凌目证"			"It is caused by disturbance of the eyes by pathogenic wind and dampness. The common clinical manifestations include swelling, redness and pruritus of eyelids, epiphora, etc."	"风湿之邪上犯于目，以胞睑肿胀、色赤、瘙痒，流泪等为主要表现的证候。"			"P"
"27"	"04"	400	"GB 95?"	17	"Pattern of stasis obstructing the upper orifices"	"瘀阻清窍证"			"It refers to that blood stasis obstructs the upper orifices. The common clinical manifestations include headache, pain or suffusion of five sensory organs, dark reddish tongue, wiry and unsmooth pulse, etc."	"泛指瘀血阻滞头面清窍，以头痛，或五官痛，或五官溢血，舌暗红，脉弦涩等为常见症的证候。"			"P"
"27"	"04"	500	"GB 95?"	15	"Pattern of worm accumulation transforming into malnutrition"	"虫积化疳证"			"It is caused by consumption of nutrient qi by roundworms, resulting in deficiency of qi and blood, and the failure of the eyes to be nourished. The common clinical manifestations include hypopsia, dryness and dullness of eyes, etc."	"因蛔虫耗损营气，气血亏虚，目失所养，以视力下降，眼球干涩无光泽等为主要表现的证候。"			"P"
"27"	"05"				"Patterns of External Cause"								"P"
"27"	"05"	100	"GB 95?"	21	"Pattern of exterior injury with stasis and stagnation"	"外伤瘀滞证"			"It is caused by exterior injury that leads to stagnation of qi and blood. The common clinical manifestations include local dark purplish plaques, unpressable pain, etc."	"因外伤导致气血瘀滞，以患处出现紫暗斑块、疼痛拒按等为主症的证候。"			"P"
"27"	"05"	200	"GB 95?"	20	"Pattern of collateral damage with bleeding"	"络伤出血证"			"It is caused by exterior injury that damages the collaterals. The common clinical manifestations include bleeding from the affected part, local dark purplish plaques, unpressable pain, etc."	"因外伤而损伤脉络，以患处出血，或局部紫暗斑块、疼痛等为主症的证候。"			"P"
"27"	"05"	300	"GB 95?"	14	"Pattern of traumatic injury damaging eye collaterals"	"外伤目络证"			"It is caused by injury of ocular collaterals due to trauma. The common clinical manifestations include swelling and pain of eyelids, dark purplish color, or reddish or dark purplish sclera, subhyaloid hemorrhage, and eye pain, etc."	"因外力损伤目络，以胞睑肿痛色紫暗，或白睛色赤或紫暗，或眼底出血，目痛等为主要表现的证候。"			"P"
"27"	"05"	400	"GB 95?"	49	"Pattern of interior attack of snake venom"	"蛇毒内攻证"			"It is caused by the invasion of snake venom into the viscera after being bitten by venomous snake. The common clinical manifestations include headache, dizziness, chest distress, dyspnea, or macula, hemorrhage, or cold sweating, cold limbs, mental confusion, etc."	"毒蛇咬伤，蛇毒内攻脏腑，以头痛眩晕，胸闷，呼吸困难，或见斑疹、衄血，或冷汗肢厥，或神识不清等为常见症的证候。"			"P"
"27"	"06"				"Patterns of the Musculoskeletal System"								"P"
"27"	"06"	100	"GB 95?"	16	"Pattern of arthralgia with pathogenic heat obstruction"	"热邪阻痹证"			"It is caused by stagnation of pathogenic wind, dampness and heat in the tendons and joints, in which heat is the major pathogenic factor. The common clinical manifestations include swelling, burning sensation and pain of limbs and joints, etc."	"风湿热邪阻滞筋骨关节而以热邪为主者，以肢体关节等处肿胀、灼热、疼痛等为主症的证候。"			"P"
"27"	"06"	110	"GB 95?"	17	"Pattern of arthralgia with dampness-heat obstruction"	"湿热阻痹证"			"It is caused by stagnation of dampness and heat in the tendons and joints. The common clinical manifestations include general fever, swelling and heaviness sensation of limbs and joints, burning sensation, pain，reddish tongue with yellow and greasy tongue coating, slippery and rapid pulse, etc."	"湿热蕴阻于筋骨关节，以身热，肢体关节肿胀沉重，灼热疼痛，舌红苔黄腻，脉滑数等为常见症的证候。"			"P"
"27"	"06"	120	"GB 95?"	14	"Pattern of of cold-prevailing agonizing arthralgia"	"寒胜痛痹证"			"It is caused by stagnation of pathogenic wind, cold and dampness in the tendons and articulus, in which cold is the major pathogenic factor. The common clinical manifestations include fixed cold pain of limbs and joints, etc."	"风寒湿邪阻滞筋骨关节而以寒邪为主者，以肢体关节固定冷痛为主症的证候。"			"P"
"27"	"06"	130	"GB 95?"	15	"Pattern of dampness-prevailing fixed arthralgia"	"湿胜着痹证"			"It is caused by pathogenic wind, cold and dampness in the tendons and articulus, in which dampness is the major pathogenic factor. The common clinical manifestations include heaviness sensation, aching pain, swelling of limbs and joints, etc."	"风寒湿邪阻滞筋骨关节而以湿邪为主者，以肢体关节等处沉重酸痛、肿胀等为主症的证候。"			"P"
"27"	"06"	140	"GB 95?"	13	"Pattern of wind-prevailing migratory arthralgia"	"风胜行痹证"			"It is caused by stagnation of pathogenic wind, cold and dampness in the tendons and articulus, in which wind is the major pathogenic factor. The common clinical manifestations include wandering pain of limbs and joints, etc."	"风寒湿邪阻滞筋骨关节而以风邪为主者，以肢体关节等处游走疼痛为主症的证候。"			"P"
"27"	"06"	200	"GB 95?"	18	"Pattern of damage and detriment of sinews and bones"	"伤损筋骨证"			"It is damage of tendons and bones caused by exterior injury. The common clinical manifestations include swelling pain of affected part, difficulty in movement, etc."	"因外伤导致筋骨损伤，以患处肿胀、疼痛、活动障碍等为主症的证候。"			"P"
"27"	"06"	210	"GB 95?"	19	"Pattern of stasis and stagnation in the sinews and bones"	"瘀滞筋骨证"			"It is caused by exterior injury or prolonged disease that leads to obstruction of blood stasis in the sinews and bones. The common clinical manifestations include fixed unpressable and pricking pain of bones and the flesh, difficulty in movement, or swelling, rigidity and deformity of local part of joints, dark and purplish skin, etc."	"因外伤或病久，瘀血阻滞筋骨，以筋骨固定刺痛、拒按，活动障碍，或关节局部肿硬变形、皮色紫暗等为主症的证候。"			"P"
"27"	"07"				"Patterns of Yin and Yang"								"P"
"27"	"07"	100	"KMPC"	1.2	"yang Pattern"		"陽証"		"a collective term for exterior, heat and excess patterns with excitatory, hyperfunctional, restless or bright manifestations, or outward and upward symptoms, as well as morbid conditions caused by pathogenic factors of yang nature"		"陽の証、実質的には熱証をさし、さらに病症 
発現の目立つものを指す。 
"		"P"
"27"	"07"	110	"KCDOM-3"	"U62.1"	"Yang deficiency Pattern"	"陽虛證"		"양허증"	"a Pattern resulting from deficiency of yang qi with reduction in its warming and activating power, manifested by intolerance of cold, cold extremities, spontaneous sweating, loose bowel, long voidings of clear urine, pale tongue, and deep and weak pulse; in Kampo medicine, it is understood as “yang pattern in combination with excess pattern”"				"P"
